_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,gps_lock,satellites
"$$MOD1,717,12:47:39,52.049740,-0.880830,26056,1,9*91F6","M0UPU-1,G8KNN-1,G8DHE,PE2G,G6SUQ,G0NZO,G7SVI,G4MYS,G3WGM,G8KNN,RevSpace,G0TDJ,M6GTG,2E0KPI,Leo,F5APQ",717,12:47:39,52.04974,-0.88083,26056,1,9
"$$MOD1,718,12:47:49,52.049259,-0.881340,26109,1,9*1CEE","G8KNN-1,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,2E0KPI,F5APQ,G8KNN,RevSpace,G0TDJ,M6GTG,Leo,G4MYS,G3WGM",718,12:47:49,52.049259,-0.88134,26109,1,9
"$$MOD1,719,12:48:01,52.048779,-0.881550,26171,1,9*B84C","G8KNN-1,PE2G,G0NZO,MI0VIM,2E0KPI,F5APQ,G8KNN,G7SVI,G0TDJ,M6GTG,G4MYS,G3WGM",719,12:48:01,52.048779,-0.88155,26171,1,9
"$$MOD1,720,12:48:13,52.048260,-0.881530,26233,1,9*D8DB","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,G7SVI,2E0KPI,G0TDJ,G8KNN,RevSpace,M6GTG,Leo,G4MYS,F5APQ,G3WGM",720,12:48:13,52.04826,-0.88153,26233,1,9
"$$MOD1,721,12:48:25,52.047749,-0.881740,26299,1,9*8607","G8KNN-1,PE2G,G0NZO,MI0VIM,2E0KPI,F5APQ,G8KNN,RevSpace,G0TDJ,M6GTG,G4MYS,Leo,G3WGM",721,12:48:25,52.047749,-0.88174,26299,1,9
"$$MOD1,722,12:48:35,52.047298,-0.881630,26355,1,9*29C7","M0UPU-1,G8KNN-1,PE2G,G0NZO,MI0VIM,RevSpace,2E0KPI,F5APQ,G8KNN,G7SVI,G0TDJ,M6GTG,G4MYS,Leo,G3WGM",722,12:48:35,52.047298,-0.88163,26355,1,9
"$$MOD1,723,12:48:47,52.046761,-0.881440,26419,1,9*C0AF","M0UPU-1,G0NZO,G8DHE,PE2G,G8KNN-1,MI0VIM,G7SVI,2E0KPI,G3WGM,G8KNN,RevSpace,G0TDJ,M6GTG,G4MYS,Leo,F5APQ",723,12:48:47,52.046761,-0.88144,26419,1,9
"$$MOD1,724,12:48:59,52.046200,-0.881200,26484,1,9*B6A8","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,G7SVI,G4MYS,F5APQ,G8KNN,RevSpace,G0TDJ,M6GTG,2E0KPI,Leo,G3WGM",724,12:48:59,52.0462,-0.8812,26484,1,9
"$$MOD1,725,12:49:11,52.045460,-0.880930,26550,1,9*2E16","G0NZO,PE2G,G8KNN-1,G7SVI,Leo,F5APQ,G8KNN,RevSpace,G0TDJ,M6GTG,2E0KPI,G4MYS,G3WGM",725,12:49:11,52.04546,-0.88093,26550,1,9
"$$MOD1,726,12:49:21,52.045040,-0.880950,26603,1,9*C7C3","G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,RevSpace,2E0KPI,G3WGM,G8KNN,G7SVI,G0TDJ,M6GTG,Leo,F5APQ",726,12:49:21,52.04504,-0.88095,26603,1,9
"$$MOD1,727,12:49:33,52.044571,-0.880700,26666,1,9*EDEF","G8KNN-1,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS,F5APQ,G8KNN,G7SVI,G0TDJ,M6GTG,2E0KPI,Leo,G3WGM",727,12:49:33,52.044571,-0.8807,26666,1,9
"$$MOD1,728,12:49:45,52.044300,-0.880300,26730,1,9*72FC","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS,G3WGM,G8KNN,G7SVI,G0TDJ,M6GTG,2E0KPI,Leo,F5APQ",728,12:49:45,52.0443,-0.8803,26730,1,9
"$$MOD1,729,12:49:57,52.043770,-0.879830,26791,1,9*FBAB","M0UPU-1,G0NZO,G8DHE,PE2G,G8KNN-1,MI0VIM,RevSpace,Leo,G3WGM,G7SVI,G0TDJ,M6GTG,2E0KPI,F5APQ",729,12:49:57,52.04377,-0.87983,26791,1,9
"$$MOD1,730,12:50:07,52.043468,-0.879490,26842,1,9*EA95","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,G7SVI,G4MYS,G0TDJ,G8KNN,RevSpace,M6GTG,2E0KPI,Leo,F5APQ,G3WGM",730,12:50:07,52.043468,-0.87949,26842,1,9
"$$MOD1,731,12:50:19,52.043129,-0.878600,26905,1,8*CBD0","G8KNN-1,G8DHE,PE2G,G0NZO,2E0KPI,G0TDJ,RevSpace,M6GTG,Leo,G4MYS,F5APQ,G3WGM",731,12:50:19,52.043129,-0.8786,26905,1,8
"$$MOD1,732,12:50:31,52.042702,-0.877710,26968,1,9*0979","M0UPU-1,G0NZO,G8DHE,PE2G,G6SUQ,G8KNN-1,MI0VIM,RevSpace,G4MYS,G0TDJ,G7SVI,M6GTG,2E0KPI,Leo,F5APQ,G3WGM",732,12:50:31,52.042702,-0.87771,26968,1,9
"$$MOD1,733,12:50:43,52.042030,-0.877100,27033,1,9*1C17","M0UPU-1,G0NZO,G8DHE,PE2G,G6SUQ,G8KNN-1,RevSpace,G4MYS,G3WGM,G7SVI,G0TDJ,M6GTG,2E0KPI,Leo,F5APQ",733,12:50:43,52.04203,-0.8771,27033,1,9
"$$MOD1,734,12:50:53,52.041321,-0.876750,27087,1,9*1256","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,G7SVI,2E0KPI,G0TDJ,RevSpace,M6GTG,Leo,G4MYS,F5APQ,G3WGM",734,12:50:53,52.041321,-0.87675,27087,1,9
"$$MOD1,735,12:51:05,52.040359,-0.876520,27149,1,9*4FC6","G0NZO,G8DHE,PE2G,G8KNN-1,MI0VIM,RevSpace,G4MYS,G0TDJ,G8KNN,G7SVI,M6GTG,2E0KPI,Leo,F5APQ,G3WGM",735,12:51:05,52.040359,-0.87652,27149,1,9
"$$MOD1,736,12:51:17,52.039280,-0.876280,27211,1,9*CB7C","G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,2E0KPI,G0TDJ,G8KNN,RevSpace,G4MYS,Leo,F5APQ,G3WGM",736,12:51:17,52.03928,-0.87628,27211,1,9
"$$MOD1,737,12:51:29,52.038441,-0.875900,27275,1,9*E854","M0UPU-1,G0NZO,M0UPU-2,PE2G,G8KNN-1,MI0VIM,RevSpace,2E0KPI,M0UPU,G8DHE,G8KNN,G7SVI,G0TDJ,M6GTG,Leo,G4MYS,F5APQ,G3WGM",737,12:51:29,52.038441,-0.8759,27275,1,9
"$$MOD1,738,12:51:39,52.037991,-0.875570,27326,1,9*4ED2","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G0NZO,MI0VIM,RevSpace,M0UPU,2E0KPI,F5APQ,G8DHE,G8KNN,G7SVI,G0TDJ,M6GTG,Leo,M1ARI,G4MYS,G3WGM",738,12:51:39,52.037991,-0.87557,27326,1,9
"$$MOD1,739,12:51:51,52.037460,-0.874920,27389,1,9*AD82","M0UPU-1,G0NZO,M0UPU-2,PE2G,G8KNN-1,2E0KPI,G7SVI,Leo,M0UPU,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,G4MYS,M1ARI,F5APQ,G3WGM",739,12:51:51,52.03746,-0.87492,27389,1,9
"$$MOD1,740,12:52:03,52.036919,-0.874040,27454,1,9*3E8D","M0UPU-1,G0NZO,G1XIY,PE2G,G6SUQ,G8KNN-1,MI0VIM,RevSpace,2E0KPI,M0UPU,M0UPU-2,G8KNN,G7SVI,G0TDJ,M6GTG,G4MYS,Leo,F5APQ,G3WGM",740,12:52:03,52.036919,-0.87404,27454,1,9
"$$MOD1,741,12:52:15,52.036152,-0.873110,27519,1,9*27B3","G0NZO,G8DHE,PE2G,G8KNN-1,MI0VIM,Leo,G3WGM,G1XIY,G8KNN,RevSpace,G0TDJ,M6GTG,2E0KPI,F5APQ",741,12:52:15,52.036152,-0.87311,27519,1,9
"$$MOD1,742,12:52:25,52.035469,-0.872420,27574,1,9*D239","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G0NZO,MI0VIM,RevSpace,G4MYS,M0UPU,G8DHE,G8KNN,G7SVI,G0TDJ,M6GTG,M0UPU-2,Leo,F5APQ,G3WGM",742,12:52:25,52.035469,-0.87242,27574,1,9
"$$MOD1,743,12:52:37,52.034649,-0.871770,27635,1,8*67F9","G0NZO,G1XIY,PE2G,G8KNN-1,MI0VIM,G7SVI,Leo,M0UPU,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,M0UPU-2,F5APQ,G3WGM",743,12:52:37,52.034649,-0.87177,27635,1,8
"$$MOD1,744,12:52:49,52.033791,-0.871220,27697,1,9*52EC","M0UPU-1,G0NZO,M0UPU-2,PE2G,G6SUQ,G8KNN-1,MI0VIM,RevSpace,2E0KPI,G3WGM,G8DHE,G8KNN,G7SVI,G0TDJ,M6GTG,Leo,F5APQ,M0UPU",744,12:52:49,52.033791,-0.87122,27697,1,9
"$$MOD1,745,12:53:01,52.032921,-0.870490,27759,1,9*7B67","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G0NZO,MI0VIM,G4MYS,G3WGM,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,M0UPU-2,Leo,F5APQ,M0UPU",745,12:53:01,52.032921,-0.87049,27759,1,9
"$$MOD1,746,12:53:11,52.032089,-0.869920,27816,1,9*B45D","G8KNN-1,G1XIY,PE2G,G0NZO,MI0VIM,Leo,G3WGM,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,G4MYS,M1ARI,F5APQ,M0UPU-2",746,12:53:11,52.032089,-0.86992,27816,1,9
"$$MOD1,747,12:53:23,52.031132,-0.869580,27878,1,9*9934","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,G7SVI,G4MYS,M0UPU,M0UPU-2,G8KNN,RevSpace,G0TDJ,G1XIY,Leo,F5APQ,G3WGM",747,12:53:23,52.031132,-0.86958,27878,1,9
"$$MOD1,748,12:53:35,52.030239,-0.869230,27940,1,9*E1DE","M0UPU-1,G8KNN-1,G8DHE,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS,G0TDJ,M0UPU-2,G8KNN,G7SVI,G1XIY,F5APQ,G3WGM",748,12:53:35,52.030239,-0.86923,27940,1,9
"$$MOD1,749,12:53:47,52.029282,-0.868890,28005,1,9*3EB5","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,G4MYS,M0UPU,G1XIY,G8KNN,RevSpace,G0TDJ,M6GTG,Leo,F5APQ,G3WGM",749,12:53:47,52.029282,-0.86889,28005,1,9
"$$MOD1,750,12:53:57,52.028530,-0.868570,28059,1,9*E84D","M0UPU-1,G8KNN-1,G1XIY,PE2G,G0NZO,MI0VIM,M0UPU,Leo,G3WGM,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,G4MYS,M1ARI,F5APQ,M0UPU-2",750,12:53:57,52.02853,-0.86857,28059,1,9
"$$MOD1,751,12:54:09,52.027748,-0.868340,28123,1,9*6E54","G8KNN-1,G1XIY,PE2G,G0NZO,G7SVI,G4MYS,G0TDJ,G8DHE,G8KNN,RevSpace,M6GTG,Leo,M1ARI,F5APQ,G3WGM",751,12:54:09,52.027748,-0.86834,28123,1,9
"$$MOD1,752,12:54:21,52.027100,-0.868080,28188,1,9*5BD1","M0UPU-1,G0NZO,G1XIY,PE2G,G6SUQ,G8KNN-1,RevSpace,Leo,G0TDJ,M0UPU-2,G8KNN,G7SVI,G8DHE,M6GTG,G4MYS,M1ARI,F5APQ,G3WGM",752,12:54:21,52.0271,-0.86808,28188,1,9
"$$MOD1,753,12:54:33,52.026489,-0.867770,28252,1,9*E08F","G0NZO,G1XIY,PE2G,G6SUQ,G8KNN-1,MI0VIM,RevSpace,G4MYS,G3WGM,G8DHE,G8KNN,G7SVI,G0TDJ,M6GTG,M0UPU-2,Leo,F5APQ,M0UPU",753,12:54:33,52.026489,-0.86777,28252,1,9
"$$MOD1,754,12:54:43,52.025871,-0.867680,28306,1,9*B66B","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G6SUQ,G0NZO,RevSpace,G4MYS,M0UPU,G1XIY,G8KNN,G7SVI,G0TDJ,M6GTG,Leo,f4fwt,F5APQ,G3WGM",754,12:54:43,52.025871,-0.86768,28306,1,9
"$$MOD1,755,12:54:55,52.025242,-0.867840,28367,1,9*AA9F","M0UPU-1,G8KNN-1,G1XIY,PE2G,G3WGM,G0NZO,MI0VIM,M1ARI,Leo,F5APQ,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,M0UPU-2,f4fwt,G4MYS,M0UPU",755,12:54:55,52.025242,-0.86784,28367,1,9
"$$MOD1,756,12:55:07,52.024761,-0.867890,28432,1,9*3AEE","M0UPU-1,G0NZO,G1XIY,PE2G,G8KNN-1,MI0VIM,RevSpace,G4MYS,G3WGM,G8DHE,G7SVI,G0TDJ,M6GTG,M0UPU-2,f4fwt,F5APQ",756,12:55:07,52.024761,-0.86789,28432,1,9
"$$MOD1,757,12:55:19,52.024399,-0.867730,28497,1,9*D5E1","M0UPU-1,G0NZO,G8DHE,PE2G,G8KNN-1,MI0VIM,Leo,G0TDJ,G1XIY,G8KNN,RevSpace,M6GTG,M0UPU-2,f4fwt,G3WGM",757,12:55:19,52.024399,-0.86773,28497,1,9
"$$MOD1,758,12:55:30,52.023979,-0.866890,28550,1,9*7220","M0UPU-1,G8KNN-1,G8DHE,PE2G,G6SUQ,G0NZO,MI0VIM,RevSpace,Leo,G3WGM,G1XIY,G7SVI,G0TDJ,M6GTG,M0UPU-2,f4fwt,M0UPU",758,12:55:30,52.023979,-0.86689,28550,1,9
"$$MOD1,759,12:55:42,52.023430,-0.866090,28613,1,9*7153","M0UPU-1,G0NZO,M0UPU-2,PE2G,G8KNN-1,MI0VIM,G7SVI,G4MYS,G3WGM,G8DHE,RevSpace,G0TDJ,G1XIY,Leo,f4fwt,F5APQ,M0UPU",759,12:55:42,52.02343,-0.86609,28613,1,9
"$$MOD1,760,12:55:54,52.022732,-0.865590,28674,1,9*0A69","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G0NZO,Leo,G0TDJ,M0UPU-2,G8KNN,RevSpace,G8DHE,M6GTG,f4fwt,F5APQ,G3WGM",760,12:55:54,52.022732,-0.86559,28674,1,9
"$$MOD1,761,12:56:06,52.021950,-0.865450,28739,1,9*7433","M0UPU-1,G8KNN-1,G8DHE,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,G4MYS,G0TDJ,M0UPU-2,G8KNN,RevSpace,M6GTG,2E0KPI,G1XIY,F5APQ,G3WGM",761,12:56:06,52.02195,-0.86545,28739,1,9
"$$MOD1,762,12:56:18,52.021221,-0.865550,28801,1,9*5B5F","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G3WGM,G0NZO,MI0VIM,RevSpace,2E0KPI,M0UPU,G8DHE,G7SVI,G0TDJ,M6GTG,G4MYS,Leo,F5APQ,M0UPU-2",762,12:56:18,52.021221,-0.86555,28801,1,9
"$$MOD1,763,12:56:28,52.020672,-0.865780,28855,1,9*1C55","M0UPU-1,G0NZO,M0UPU-2,G6SUQ,G8KNN-1,MI0VIM,RevSpace,Leo,G0TDJ,G1XIY,G8KNN,G7SVI,M6GTG,2E0KPI,F5APQ,G3WGM",763,12:56:28,52.020672,-0.86578,28855,1,9
"$$MOD1,764,12:56:40,52.020088,-0.865980,28921,1,9*4B2F","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,Leo,M0UPU,G8DHE,RevSpace,G0TDJ,G1XIY,M6GTG,F5APQ,G3WGM",764,12:56:40,52.020088,-0.86598,28921,1,9
"$$MOD1,765,12:56:52,52.019459,-0.865960,28983,1,9*B68E","M0UPU-1,G0NZO,G1XIY,PE2G,G6SUQ,G8KNN-1,MI0VIM,G4MYS,M0UPU,G8DHE,G8KNN,RevSpace,G0TDJ,M6GTG,M0UPU-2,Leo,F5APQ,G3WGM",765,12:56:52,52.019459,-0.86596,28983,1,9
"$$MOD1,766,12:57:04,52.018791,-0.865680,29050,1,9*824C","G0NZO,G1XIY,PE2G,G8KNN-1,RevSpace,G4MYS,G0TDJ,M0UPU-2,G7SVI,G8DHE,M6GTG,2E0KPI,F5APQ,G3WGM",766,12:57:04,52.018791,-0.86568,29050,1,9
"$$MOD1,767,12:57:14,52.018280,-0.865190,29103,1,9*B049","M0UPU-1,G8KNN-1,G8DHE,PE2G,G6SUQ,G0NZO,G7SVI,G4MYS,G3WGM,G1XIY,G8KNN,RevSpace,G0TDJ,M6GTG,M0UPU-2,Leo,F5APQ,M0UPU",767,12:57:14,52.01828,-0.86519,29103,1,9
"$$MOD1,768,12:57:26,52.017471,-0.864140,29165,1,9*2C52","M0UPU-1,G0NZO,M0UPU-2,PE2G,G8KNN-1,MI0VIM,RevSpace,G4MYS,M0UPU,G8DHE,G8KNN,G7SVI,G0TDJ,G1XIY,Leo,M6GTG,F5APQ,G3WGM",768,12:57:26,52.017471,-0.86414,29165,1,9
"$$MOD1,769,12:57:38,52.016521,-0.863340,29231,1,9*CE3D","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G0NZO,G7SVI,G4MYS,G3WGM,M0UPU-2,G8KNN,RevSpace,G0TDJ,M6GTG,Leo,F5APQ,M0UPU",769,12:57:38,52.016521,-0.86334,29231,1,9
"$$MOD1,770,12:57:50,52.015530,-0.862830,29295,1,9*323D","M0UPU-1,G0NZO,M0UPU-2,PE2G,G8KNN-1,MI0VIM,2E0KPI,G3WGM,G1XIY,G8KNN,RevSpace,G0TDJ,Leo,G4MYS,F5APQ,M0UPU",770,12:57:50,52.01553,-0.86283,29295,1,9
"$$MOD1,771,12:58:00,52.014809,-0.862520,29349,1,8*F2CD","G8KNN-1,G1XIY,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS-2,2E0KPI,G3WGM,G7SVI,G0TDJ,M6GTG,G4MYS,Leo,F5APQ",771,12:58:00,52.014809,-0.86252,29349,1,8
"$$MOD1,772,12:58:12,52.014000,-0.861920,29414,1,9*6EC4","G0NZO,M0UPU-2,PE2G,G8KNN-1,MI0VIM,G7SVI,Leo,M0UPU,G1XIY,RevSpace,G0TDJ,M6GTG,2E0KPI,G4MYS,F5APQ,G3WGM",772,12:58:12,52.014,-0.86192,29414,1,9
"$$MOD1,773,12:58:24,52.013088,-0.860970,29477,1,9*7D10","G8KNN-1,M0UPU-2,PE2G,G0NZO,MI0VIM,RevSpace,2E0KPI,G0TDJ,G7SVI,M6GTG,Leo,F5APQ,G3WGM",773,12:58:24,52.013088,-0.86097,29477,1,9
"$$MOD1,774,12:58:36,52.012039,-0.860070,29539,1,9*B474","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS,M0UPU,G8DHE,G7SVI,G0TDJ,M6GTG,2E0KPI,G1XIY,F5APQ,G3WGM",774,12:58:36,52.012039,-0.86007,29539,1,9
"$$MOD1,775,12:58:46,52.011250,-0.859700,29592,1,9*EAD0","M0UPU-1,G8KNN-1,G1XIY,PE2G,G0NZO,MI0VIM,2E0KPI,G3WGM,M0UPU-2,RevSpace,G0TDJ,M6GTG,G4MYS,Leo,F5APQ,M0UPU",775,12:58:46,52.01125,-0.8597,29592,1,9
"$$MOD1,776,12:58:58,52.010288,-0.859030,29657,1,9*E6EC","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G0NZO,MI0VIM,RevSpace,G4MYS,G0TDJ,G8KNN,G7SVI,M6GTG,2E0KPI,Leo,F5APQ,G3WGM",776,12:58:58,52.010288,-0.85903,29657,1,9
"$$MOD1,777,12:59:10,52.009048,-0.858090,29724,1,9*C133","M0UPU-1,G8KNN-1,G1XIY,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,M0UPU,2E0KPI,F5APQ,G8DHE,RevSpace,G0TDJ,M6GTG,M0UPU-2,Leo,G4MYS,G3WGM",777,12:59:10,52.009048,-0.85809,29724,1,9
"$$MOD1,778,12:59:22,52.007881,-0.857230,29790,1,9*2D54","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G6SUQ,G0NZO,RevSpace,G4MYS,M0UPU,G1XIY,G7SVI,G0TDJ,M6GTG,2E0KPI,Leo,F5APQ,G3WGM",778,12:59:22,52.007881,-0.85723,29790,1,9
"$$MOD1,779,12:59:32,52.007069,-0.856780,29844,1,9*079D","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G6SUQ,G0NZO,MI0VIM,G7SVI,G4MYS,G3WGM,G8DHE,RevSpace,G0TDJ,M6GTG,2E0KPI,Leo,F5APQ,M0UPU",779,12:59:32,52.007069,-0.85678,29844,1,9
"$$MOD1,780,12:59:44,52.005970,-0.856000,29909,1,9*C18A","M0UPU-1,G8KNN-1,M0UPU-2,PE2G,G0NZO,F5APQ,RevSpace,2E0KPI,G3WGM,G7SVI,G0TDJ,M6GTG,Leo,M1ARI,G4MYS,M0UPU",780,12:59:44,52.00597,-0.856,29909,1,9
"$$MOD1,781,12:59:56,52.004971,-0.854910,29973,1,9*AD8F","M0UPU-1,G0NZO,M0UPU-2,PE2G,G6SUQ,G8KNN-1,MI0VIM,G7SVI,Leo,G3WGM,G8DHE,G8KNN,RevSpace,G0TDJ,G4MYS,F5APQ",781,12:59:56,52.004971,-0.85491,29973,1,9
